==2663== NVPROF is profiling process 2663, command: java -classpath /home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/lib/installer/launcher-common.jar:/home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/jre/lib/graalvm/graalpython-launcher.jar -XX:MaxHeapSize=24G com.oracle.g
==2663== Profiling application: java -classpath /home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/lib/installer/launcher-common.jar:/home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/jre/lib/graalvm/graalpython-launcher.jar -XX:MaxHeapSize=24G com.oracle.g
==2663== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
357.874605,0.169248,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110ae00000","[Unified Memory Memcpy HtoD]",
357.874775,0.164256,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110b000000","[Unified Memory Memcpy HtoD]",
357.874941,0.168256,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110b200000","[Unified Memory Memcpy HtoD]",
357.875110,0.167552,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110b400000","[Unified Memory Memcpy HtoD]",
357.875279,0.166688,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110b600000","[Unified Memory Memcpy HtoD]",
357.875447,0.171840,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110b800000","[Unified Memory Memcpy HtoD]",
357.875620,0.168160,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110ba00000","[Unified Memory Memcpy HtoD]",
357.875790,0.180704,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110bc00000","[Unified Memory Memcpy HtoD]",
357.875972,0.204128,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110be00000","[Unified Memory Memcpy HtoD]",
357.876177,0.199232,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x110c000000","[Unified Memory Memcpy HtoD]",
357.876378,0.047584,,,,,,,,,,"GeForce GTX 960 (0)",,,495616.000000,"0x110c200000","[Unified Memory Memcpy HtoD]",
357.876427,0.183936,,,,,,,,,,"GeForce GTX 960 (0)",,,1835008.000000,"0x1116e40000","[Unified Memory Memcpy HtoD]",
357.876612,0.208480,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117000000","[Unified Memory Memcpy HtoD]",
357.876822,0.199072,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117200000","[Unified Memory Memcpy HtoD]",
357.877023,0.208224,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117400000","[Unified Memory Memcpy HtoD]",
357.877232,0.203776,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117600000","[Unified Memory Memcpy HtoD]",
357.877437,0.199360,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117800000","[Unified Memory Memcpy HtoD]",
357.877638,0.210880,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117a00000","[Unified Memory Memcpy HtoD]",
357.877850,0.208576,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117c00000","[Unified Memory Memcpy HtoD]",
357.878060,0.204544,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1117e00000","[Unified Memory Memcpy HtoD]",
357.878266,0.201344,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118000000","[Unified Memory Memcpy HtoD]",
357.878469,0.206048,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118200000","[Unified Memory Memcpy HtoD]",
357.878676,0.200576,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118400000","[Unified Memory Memcpy HtoD]",
357.878878,0.198144,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118600000","[Unified Memory Memcpy HtoD]",
357.879078,0.199424,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118800000","[Unified Memory Memcpy HtoD]",
357.879279,0.198432,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118a00000","[Unified Memory Memcpy HtoD]",
357.879479,0.213056,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118c00000","[Unified Memory Memcpy HtoD]",
357.879694,0.169376,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1118e00000","[Unified Memory Memcpy HtoD]",
357.879864,0.185632,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119000000","[Unified Memory Memcpy HtoD]",
357.880051,0.198208,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119200000","[Unified Memory Memcpy HtoD]",
357.880251,0.202496,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119400000","[Unified Memory Memcpy HtoD]",
357.880455,0.194240,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119600000","[Unified Memory Memcpy HtoD]",
357.880651,0.202400,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119800000","[Unified Memory Memcpy HtoD]",
357.880854,0.203584,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119a00000","[Unified Memory Memcpy HtoD]",
357.881059,0.205920,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119c00000","[Unified Memory Memcpy HtoD]",
357.881267,0.193888,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1119e00000","[Unified Memory Memcpy HtoD]",
357.881462,0.198240,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111a000000","[Unified Memory Memcpy HtoD]",
357.881661,0.194208,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111a200000","[Unified Memory Memcpy HtoD]",
357.881857,0.201152,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111a400000","[Unified Memory Memcpy HtoD]",
357.882060,0.196224,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111a600000","[Unified Memory Memcpy HtoD]",
357.882257,0.201664,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111a800000","[Unified Memory Memcpy HtoD]",
357.882460,0.204704,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111aa00000","[Unified Memory Memcpy HtoD]",
357.882667,0.200064,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ac00000","[Unified Memory Memcpy HtoD]",
357.882868,0.201856,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ae00000","[Unified Memory Memcpy HtoD]",
357.883071,0.201088,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111b000000","[Unified Memory Memcpy HtoD]",
357.883273,0.198272,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111b200000","[Unified Memory Memcpy HtoD]",
357.883473,0.194208,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111b400000","[Unified Memory Memcpy HtoD]",
357.883669,0.197120,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111b600000","[Unified Memory Memcpy HtoD]",
357.883868,0.191328,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111b800000","[Unified Memory Memcpy HtoD]",
357.884060,0.194400,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ba00000","[Unified Memory Memcpy HtoD]",
357.884256,0.193856,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111bc00000","[Unified Memory Memcpy HtoD]",
357.884451,0.192512,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111be00000","[Unified Memory Memcpy HtoD]",
357.884645,0.191168,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111c000000","[Unified Memory Memcpy HtoD]",
357.884837,0.195488,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111c200000","[Unified Memory Memcpy HtoD]",
357.885034,0.192096,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111c400000","[Unified Memory Memcpy HtoD]",
357.885228,0.192704,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111c600000","[Unified Memory Memcpy HtoD]",
357.885422,0.196448,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111c800000","[Unified Memory Memcpy HtoD]",
357.885619,0.197536,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ca00000","[Unified Memory Memcpy HtoD]",
357.885818,0.193184,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111cc00000","[Unified Memory Memcpy HtoD]",
357.886013,0.196512,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ce00000","[Unified Memory Memcpy HtoD]",
357.886211,0.191456,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111d000000","[Unified Memory Memcpy HtoD]",
357.886403,0.190112,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111d200000","[Unified Memory Memcpy HtoD]",
357.886595,0.193792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111d400000","[Unified Memory Memcpy HtoD]",
357.886790,0.187808,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111d600000","[Unified Memory Memcpy HtoD]",
357.886979,0.181920,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111d800000","[Unified Memory Memcpy HtoD]",
357.887162,0.191936,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111da00000","[Unified Memory Memcpy HtoD]",
357.887355,0.192160,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111dc00000","[Unified Memory Memcpy HtoD]",
357.887549,0.194112,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111de00000","[Unified Memory Memcpy HtoD]",
357.887744,0.190688,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111e000000","[Unified Memory Memcpy HtoD]",
357.887936,0.194336,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111e200000","[Unified Memory Memcpy HtoD]",
357.888132,0.193440,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111e400000","[Unified Memory Memcpy HtoD]",
357.888326,0.192352,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111e600000","[Unified Memory Memcpy HtoD]",
357.888520,0.192608,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111e800000","[Unified Memory Memcpy HtoD]",
357.888714,0.188864,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ea00000","[Unified Memory Memcpy HtoD]",
357.888904,0.192512,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ec00000","[Unified Memory Memcpy HtoD]",
357.889098,0.191840,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111ee00000","[Unified Memory Memcpy HtoD]",
357.889292,0.189984,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111f000000","[Unified Memory Memcpy HtoD]",
357.889483,0.190848,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111f200000","[Unified Memory Memcpy HtoD]",
357.889675,0.184032,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111f400000","[Unified Memory Memcpy HtoD]",
357.889860,0.195136,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111f600000","[Unified Memory Memcpy HtoD]",
357.890057,0.192256,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111f800000","[Unified Memory Memcpy HtoD]",
357.890251,0.188448,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111fa00000","[Unified Memory Memcpy HtoD]",
357.890440,0.191616,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111fc00000","[Unified Memory Memcpy HtoD]",
357.890634,0.186816,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x111fe00000","[Unified Memory Memcpy HtoD]",
357.890822,0.190848,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120000000","[Unified Memory Memcpy HtoD]",
357.891014,0.195296,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120200000","[Unified Memory Memcpy HtoD]",
357.891211,0.193280,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120400000","[Unified Memory Memcpy HtoD]",
357.891405,0.191072,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120600000","[Unified Memory Memcpy HtoD]",
357.891598,0.189120,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120800000","[Unified Memory Memcpy HtoD]",
357.891788,0.191520,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120a00000","[Unified Memory Memcpy HtoD]",
357.891981,0.194880,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120c00000","[Unified Memory Memcpy HtoD]",
357.892177,0.195968,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1120e00000","[Unified Memory Memcpy HtoD]",
357.892374,0.195264,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1121000000","[Unified Memory Memcpy HtoD]",
357.892571,0.190400,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1121200000","[Unified Memory Memcpy HtoD]",
357.892763,0.193760,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1121400000","[Unified Memory Memcpy HtoD]",
357.892958,0.196288,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1121600000","[Unified Memory Memcpy HtoD]",
357.893155,0.185088,,,,,,,,,,"GeForce GTX 960 (0)",,,2007040.000000,"0x1121800000","[Unified Memory Memcpy HtoD]",
357.893342,0.025536,,,,,,,,,,"GeForce GTX 960 (0)",,,262144.000000,"0x112c5c0000","[Unified Memory Memcpy HtoD]",
357.893369,0.195552,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112c600000","[Unified Memory Memcpy HtoD]",
357.893565,0.194848,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112c800000","[Unified Memory Memcpy HtoD]",
357.893762,0.195872,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112ca00000","[Unified Memory Memcpy HtoD]",
357.893959,0.194816,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112cc00000","[Unified Memory Memcpy HtoD]",
357.894155,0.195744,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112ce00000","[Unified Memory Memcpy HtoD]",
357.894352,0.194752,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112d000000","[Unified Memory Memcpy HtoD]",
357.894548,0.170112,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112d200000","[Unified Memory Memcpy HtoD]",
357.894720,0.185536,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112d400000","[Unified Memory Memcpy HtoD]",
357.894906,0.195232,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112d600000","[Unified Memory Memcpy HtoD]",
357.895103,0.172768,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112d800000","[Unified Memory Memcpy HtoD]",
357.895277,0.181792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112da00000","[Unified Memory Memcpy HtoD]",
357.895460,0.192320,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112dc00000","[Unified Memory Memcpy HtoD]",
357.895654,0.169984,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112de00000","[Unified Memory Memcpy HtoD]",
357.895825,0.175424,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112e000000","[Unified Memory Memcpy HtoD]",
357.896002,0.185344,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112e200000","[Unified Memory Memcpy HtoD]",
357.896188,0.192800,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112e400000","[Unified Memory Memcpy HtoD]",
357.896383,0.194944,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112e600000","[Unified Memory Memcpy HtoD]",
357.896579,0.187744,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112e800000","[Unified Memory Memcpy HtoD]",
357.896768,0.183520,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112ea00000","[Unified Memory Memcpy HtoD]",
357.896953,0.183776,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112ec00000","[Unified Memory Memcpy HtoD]",
357.897138,0.196192,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112ee00000","[Unified Memory Memcpy HtoD]",
357.897336,0.201088,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112f000000","[Unified Memory Memcpy HtoD]",
357.897539,0.193408,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112f200000","[Unified Memory Memcpy HtoD]",
357.897733,0.196096,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112f400000","[Unified Memory Memcpy HtoD]",
357.897931,0.191840,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112f600000","[Unified Memory Memcpy HtoD]",
357.898124,0.189312,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112f800000","[Unified Memory Memcpy HtoD]",
357.898315,0.177792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112fa00000","[Unified Memory Memcpy HtoD]",
357.898494,0.175712,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112fc00000","[Unified Memory Memcpy HtoD]",
357.898671,0.183392,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x112fe00000","[Unified Memory Memcpy HtoD]",
357.898855,1.240192,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130000000","[Unified Memory Memcpy HtoD]",
357.898904,0.185792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x113f800000","[Unified Memory Memcpy HtoD]",
357.899092,0.188576,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x113fa00000","[Unified Memory Memcpy HtoD]",
357.899281,0.189056,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x113fc00000","[Unified Memory Memcpy HtoD]",
357.899472,0.188448,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x113fe00000","[Unified Memory Memcpy HtoD]",
357.899662,0.189536,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1140000000","[Unified Memory Memcpy HtoD]",
357.899852,1.248672,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1140200000","[Unified Memory Memcpy HtoD]",
357.900097,0.194144,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130200000","[Unified Memory Memcpy HtoD]",
357.900292,0.200832,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130400000","[Unified Memory Memcpy HtoD]",
357.900494,0.192000,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130600000","[Unified Memory Memcpy HtoD]",
357.900688,0.186400,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130800000","[Unified Memory Memcpy HtoD]",
357.900876,0.670496,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130a00000","[Unified Memory Memcpy HtoD]",
357.901102,0.193184,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1140400000","[Unified Memory Memcpy HtoD]",
357.901297,0.191776,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1140600000","[Unified Memory Memcpy HtoD]",
357.901547,0.192224,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130c00000","[Unified Memory Memcpy HtoD]",
357.901741,0.184928,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1130e00000","[Unified Memory Memcpy HtoD]",
357.901927,0.184288,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131000000","[Unified Memory Memcpy HtoD]",
357.902113,0.182528,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131200000","[Unified Memory Memcpy HtoD]",
357.902297,0.183520,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131400000","[Unified Memory Memcpy HtoD]",
357.902481,0.185216,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131600000","[Unified Memory Memcpy HtoD]",
357.902668,0.192640,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131800000","[Unified Memory Memcpy HtoD]",
357.902862,0.188608,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131a00000","[Unified Memory Memcpy HtoD]",
357.903052,0.180864,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131c00000","[Unified Memory Memcpy HtoD]",
357.903234,0.184480,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1131e00000","[Unified Memory Memcpy HtoD]",
357.903420,0.190240,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132000000","[Unified Memory Memcpy HtoD]",
357.903611,0.189792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132200000","[Unified Memory Memcpy HtoD]",
357.903802,0.193280,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132400000","[Unified Memory Memcpy HtoD]",
357.903997,0.190112,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132600000","[Unified Memory Memcpy HtoD]",
357.904188,0.186496,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132800000","[Unified Memory Memcpy HtoD]",
357.904376,0.189056,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132a00000","[Unified Memory Memcpy HtoD]",
357.904567,0.185792,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132c00000","[Unified Memory Memcpy HtoD]",
357.904754,0.185248,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1132e00000","[Unified Memory Memcpy HtoD]",
357.904940,0.185184,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133000000","[Unified Memory Memcpy HtoD]",
357.905127,0.190272,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133200000","[Unified Memory Memcpy HtoD]",
357.905318,0.186976,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133400000","[Unified Memory Memcpy HtoD]",
357.905506,0.185568,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133600000","[Unified Memory Memcpy HtoD]",
357.905693,0.185472,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133800000","[Unified Memory Memcpy HtoD]",
357.905880,0.188000,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133a00000","[Unified Memory Memcpy HtoD]",
357.906069,0.183168,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133c00000","[Unified Memory Memcpy HtoD]",
357.906254,0.183136,,,,,,,,,,"GeForce GTX 960 (0)",,,2097152.000000,"0x1133e00000","[Unified Memory Memcpy HtoD]",
