==10958== NVPROF is profiling process 10958, command: java -classpath /home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/lib/installer/launcher-common.jar:/home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/jre/lib/graalvm/graalpython-launcher.jar -XX:MaxHeapSize=24G com.oracle.g
==10958== Profiling application: java -classpath /home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/lib/installer/launcher-common.jar:/home/users/alberto.parravicini/Documents/graalvm-ce-java8-20.0.0/jre/lib/graalvm/graalpython-launcher.jar -XX:MaxHeapSize=24G com.oracle.g
==10958== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
54.225299,3.544458,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","18",,,"minimum",104
54.228932,6.607355,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","18",,,"extend",109
54.228995,5.944421,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","19",,,"unsharpen",116
54.235774,5.305903,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","18",,,"combine",124
54.241324,5.341807,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","17",,,"combine",132
54.246999,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
54.247021,0.001184,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
54.247022,0.005088,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
54.365785,0.002240,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
54.366083,39.430118,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","20",,,"gaussian_blur",152
54.366739,49.411182,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","21",,,"gaussian_blur",157
54.367404,41.476871,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","22",,,"gaussian_blur",162
54.405664,16.007372,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","20",,,"sobel",166
54.416273,12.153319,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","21",,,"sobel",170
54.428531,3.548650,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","21",,,"maximum",174
54.432213,3.545258,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","21",,,"minimum",178
54.435897,6.628730,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","21",,,"extend",183
54.435957,5.971044,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","22",,,"unsharpen",190
54.442703,5.297327,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","21",,,"combine",198
54.448344,5.341582,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","20",,,"combine",206
54.454004,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
54.454024,0.001216,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
54.454025,0.005088,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
54.577295,0.001984,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
54.577585,39.035468,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","23",,,"gaussian_blur",226
54.578472,49.372207,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","24",,,"gaussian_blur",231
54.578862,41.290538,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","25",,,"gaussian_blur",236
54.616767,15.509907,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","23",,,"sobel",240
54.627992,11.363507,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","24",,,"sobel",244
54.639459,3.550154,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","24",,,"maximum",248
54.643147,3.545578,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","24",,,"minimum",252
54.646829,6.619803,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","24",,,"extend",257
54.646950,5.965573,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","25",,,"unsharpen",264
54.653768,5.332335,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","24",,,"combine",272
54.659406,5.312431,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","23",,,"combine",280
54.664974,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
54.664991,0.001184,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
54.664992,0.005088,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
54.771879,0.002240,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
54.772124,39.834368,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","26",,,"gaussian_blur",300
54.772564,49.168337,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","27",,,"gaussian_blur",305
54.772837,40.972846,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","28",,,"gaussian_blur",310
54.812148,15.693008,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","26",,,"sobel",314
54.821880,12.343396,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","27",,,"sobel",318
54.834383,3.549738,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","27",,,"maximum",322
54.838011,3.545354,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","27",,,"minimum",326
54.841649,6.608603,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","27",,,"extend",331
54.841753,5.931621,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","28",,,"unsharpen",338
54.848540,5.293743,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","27",,,"combine",346
54.854193,5.341902,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","26",,,"combine",354
54.859920,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
54.859950,0.001344,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
54.859951,0.006016,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
54.972629,0.002304,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
54.972944,38.532660,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","29",,,"gaussian_blur",374
54.973911,49.008532,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","30",,,"gaussian_blur",379
54.974318,40.839249,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","31",,,"gaussian_blur",384
55.011650,15.446324,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","29",,,"sobel",388
55.023090,11.258612,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","30",,,"sobel",392
55.034469,3.549994,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","30",,,"maximum",396
55.038108,3.544522,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","30",,,"minimum",400
55.041775,6.622075,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","30",,,"extend",405
55.041840,5.967557,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","31",,,"unsharpen",412
55.048634,5.315087,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","30",,,"combine",420
55.054243,5.328719,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","29",,,"combine",428
55.059945,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
55.059972,0.001152,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
55.059973,0.005216,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
55.179888,0.001760,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
55.180073,39.412518,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","32",,,"gaussian_blur",448
55.180385,48.409341,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","33",,,"gaussian_blur",453
55.180761,40.496374,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","34",,,"gaussian_blur",458
55.219595,15.750543,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","32",,,"sobel",462
55.228919,12.525313,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","33",,,"sobel",466
55.241558,3.550858,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","33",,,"maximum",470
55.245185,3.544010,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","33",,,"minimum",474
55.248820,6.622266,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","33",,,"extend",479
55.248914,5.943877,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","34",,,"unsharpen",486
55.255683,5.321903,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","33",,,"combine",494
55.261396,5.342222,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","32",,,"combine",502
55.267117,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
55.267148,0.001408,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
55.267150,0.006784,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
55.396368,0.001792,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
55.396595,39.981790,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","35",,,"gaussian_blur",522
55.396914,48.993268,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","36",,,"gaussian_blur",527
55.397230,40.669684,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","37",,,"gaussian_blur",532
55.436723,16.024428,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","35",,,"sobel",536
55.446029,12.557473,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","36",,,"sobel",540
55.458690,3.549546,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","36",,,"maximum",544
55.462329,3.543338,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","36",,,"minimum",548
55.465976,6.603291,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","36",,,"extend",553
55.466028,5.956261,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","37",,,"unsharpen",560
55.472776,5.308847,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","36",,,"combine",568
55.478286,5.328207,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","35",,,"combine",576
55.483801,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
55.483818,0.001216,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
55.483819,0.005088,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
55.606050,0.001888,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
55.606245,38.900334,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","38",,,"gaussian_blur",596
55.606616,48.349246,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","39",,,"gaussian_blur",601
55.608196,41.049742,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","40",,,"gaussian_blur",606
55.645274,16.103594,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","38",,,"sobel",610
55.655106,12.314180,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","39",,,"sobel",614
55.667510,3.549930,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","39",,,"maximum",618
55.671119,3.544458,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","39",,,"minimum",622
55.674734,6.565019,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","39",,,"extend",627
55.674808,5.902406,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","40",,,"unsharpen",634
55.681528,5.312047,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","39",,,"combine",642
55.687113,5.339342,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","38",,,"combine",650
55.692667,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
55.692687,0.001216,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
55.692688,0.005151,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
55.815045,0.002208,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
55.815350,39.656483,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","41",,,"gaussian_blur",670
55.815849,49.186577,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","42",,,"gaussian_blur",675
55.816200,40.885712,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","43",,,"gaussian_blur",680
55.855178,15.707153,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","41",,,"sobel",684
55.865177,12.229925,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","42",,,"sobel",688
55.877536,3.549610,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","42",,,"maximum",692
55.881198,3.545578,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","42",,,"minimum",696
55.884856,6.616667,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","42",,,"extend",701
55.885029,5.965957,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","43",,,"unsharpen",708
55.891769,5.326511,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","42",,,"combine",716
55.897388,5.327471,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","41",,,"combine",724
55.902973,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
55.903000,0.001184,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
55.903001,0.005184,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
56.014290,0.001824,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
56.014457,39.689794,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","44",,,"gaussian_blur",744
56.014747,48.395805,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","45",,,"gaussian_blur",749
56.014970,40.387800,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","46",,,"gaussian_blur",754
56.054294,15.595762,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","44",,,"sobel",758
56.063277,12.430338,8,8,1,8,8,1,40,72,0,"GeForce GTX 960 (0)","1","45",,,"sobel",762
56.075857,3.549514,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","45",,,"maximum",766
56.079536,3.545258,16,1,1,128,1,1,8,0,0,"GeForce GTX 960 (0)","1","45",,,"minimum",770
56.083204,6.617851,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","45",,,"extend",775
56.083271,5.947845,16,1,1,128,1,1,12,0,0,"GeForce GTX 960 (0)","1","46",,,"unsharpen",782
56.090062,5.313199,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","45",,,"combine",790
56.095646,5.318159,16,1,1,128,1,1,13,0,0,"GeForce GTX 960 (0)","1","44",,,"combine",798
56.101264,,,,,,,,,,,,,,"PC 0x9913d8ae","0x1110000000","[Unified Memory CPU page faults]",
56.101293,0.001248,,,,,,,,,,"GeForce GTX 960 (0)",,,4096.000000,"0x1110000000","[Unified Memory Memcpy DtoH]",
56.101294,0.006336,,,,,,,,,,"GeForce GTX 960 (0)",,,61440.000000,"0x1110001000","[Unified Memory Memcpy DtoH]",
56.221258,0.001760,,,,,,,,,,"GeForce GTX 960 (0)",,,8192.000000,"0x1100a83000","[Unified Memory Memcpy HtoD]",
56.221423,39.575524,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","47",,,"gaussian_blur",818
56.221746,48.371550,8,8,1,8,8,1,24,0,100,"GeForce GTX 960 (0)","1","48",,,"gaussian_blur",823
56.221935,40.283482,8,8,1,8,8,1,24,0,36,"GeForce GTX 960 (0)","1","49",,,"gaussian_blur",828
